1/4/2010,8222.42,8240.45,8143.45,8207.85
1/5/2010,8277.71,8283.64,8162.54,8211.40
1/6/2010,8237.10,8327.87,8216.92,8327.62
1/7/2010,8344.56,8369.55,8233.59,8237.42
1/8/2010,8266.87,8290.66,8178.93,8280.90
1/11/2010,8291.52,8357.90,8281.72,8323.82
1/12/2010,8343.73,8356.97,8262.58,8309.37
1/13/2010,8229.25,8257.83,8194.81,8196.56
1/14/2010,8245.86,8313.94,8237.67,8289.98
1/15/2010,8340.60,8380.23,8325.82,8356.89
1/18/2010,8290.38,8367.65,8290.38,8337.82
1/19/2010,8387.66,8395.39,8227.30,8249.00
1/20/2010,8309.19,8309.19,8191.44,8220.93
1/21/2010,8189.50,8208.21,8107.55,8127.87
1/22/2010,7986.43,8015.95,7912.85,7927.31
1/25/2010,7845.30,7938.14,7828.34,7872.99
1/26/2010,7903.03,7922.07,7572.58,7598.81
1/27/2010,7639.72,7656.95,7530.41,7560.03
1/28/2010,7630.16,7756.77,7607.56,7694.58
1/29/2010,7593.38,7649.73,7481.90,7640.44
2/1/2010,7653.89,7661.70,7493.81,7524.67
2/2/2010,7633.74,7635.73,7398.80,7429.61
2/3/2010,7523.79,7550.82,7441.92,7547.98
2/4/2010,7563.19,7578.18,7504.96,7542.04
2/5/2010,7323.16,7352.98,7196.39,7217.83
2/6/2010,7244.71,7249.19,7080.90,7212.87
2/8/2010,7236.63,7253.24,7173.18,7215.88
2/9/2010,7225.71,7381.82,7197.13,7361.04
2/10/2010,7438.12,7496.34,7404.97,7441.84
2/22/2010,7619.87,7619.87,7553.29,7560.04
2/23/2010,7575.62,7597.44,7502.45,7597.44
2/24/2010,7516.47,7585.19,7515.38,7529.67
2/25/2010,7568.42,7568.42,7400.42,7426.96
2/26/2010,7451.17,7479.28,7383.68,7436.10
3/1/2010,7492.84,7620.56,7451.09,7577.75
3/2/2010,7649.62,7664.49,7592.66,7597.62
3/3/2010,7628.78,7670.25,7604.86,7629.52
3/4/2010,7664.00,7664.00,7524.19,7569.80
3/5/2010,7659.76,7694.89,7618.00,7666.26
3/8/2010,7741.80,7763.76,7716.28,7762.27
3/9/2010,7762.40,7770.59,7737.65,7770.59
3/10/2010,7797.70,7803.27,7736.70,7779.08
3/11/2010,7817.59,7818.84,7749.40,7749.66
3/12/2010,7773.52,7773.52,7726.09,7748.33
3/15/2010,7750.87,7766.36,7634.92,7634.92
3/16/2010,7671.41,7695.81,7645.17,7695.63
3/17/2010,7763.43,7849.38,7762.85,7847.84
3/18/2010,7861.27,7922.48,7847.55,7886.34
3/19/2010,7899.01,7899.01,7859.29,7897.91
3/22/2010,7861.90,7872.78,7791.25,7835.98
3/23/2010,7880.12,7889.04,7804.40,7811.87
3/24/2010,7875.27,7881.37,7822.71,7822.71
3/25/2010,7824.74,7856.31,7753.51,7838.10
3/26/2010,7808.15,7909.41,7770.42,7876.86
3/29/2010,7918.95,7961.14,7909.06,7947.45
3/30/2010,7992.12,7994.62,7942.47,7962.22
3/31/2010,7962.91,7974.89,7920.06,7920.06
4/1/2010,7952.62,8026.06,7952.62,8013.09
4/2/2010,8046.29,8050.99,8021.91,8025.93
4/6/2010,8083.03,8128.08,8082.37,8089.65
4/7/2010,8131.40,8133.45,8091.28,8121.78
4/8/2010,8106.00,8149.68,8038.37,8057.60
4/9/2010,8073.52,8094.35,8039.41,8092.03
4/12/2010,8149.76,8152.53,8092.94,8117.75
4/13/2010,8090.54,8104.14,8022.94,8029.73
4/14/2010,8077.94,8102.38,8040.01,8097.13
4/15/2010,8168.11,8190.01,8136.32,8171.94
4/16/2010,8161.85,8162.85,8090.68,8111.57
4/19/2010,8003.02,8042.05,7845.77,7854.22
4/20/2010,7908.11,7923.27,7842.07,7900.42
4/21/2010,7949.96,7998.76,7947.90,7990.53
4/22/2010,7948.89,7985.49,7897.14,7978.69
4/23/2010,8021.71,8030.11,7996.77,8004.89
4/26/2010,8107.22,8168.47,8093.14,8158.14
4/27/2010,8174.85,8174.85,8121.14,8146.44
4/28/2010,7944.70,8092.48,7944.70,8081.55
4/29/2010,8105.96,8107.36,8053.02,8054.05
4/30/2010,8116.39,8163.94,7999.28,8004.25
5/3/2010,7979.80,8022.45,7916.04,7952.17
5/4/2010,8006.79,8010.98,7889.93,7930.77
5/5/2010,7759.18,7785.55,7695.69,7696.90
5/6/2010,7696.27,7702.11,7562.03,7579.48
5/7/2010,7393.27,7572.79,7387.19,7567.10
5/10/2010,7610.88,7664.73,7577.31,7664.73
5/11/2010,7718.17,7743.41,7608.44,7608.44
5/12/2010,7663.34,7674.52,7596.21,7602.70
5/13/2010,7703.48,7787.32,7687.55,7770.57
5/14/2010,7735.60,7772.54,7725.82,7772.13
5/17/2010,7697.79,7697.79,7574.06,7598.72
5/18/2010,7630.10,7637.99,7560.89,7585.30
5/19/2010,7527.62,7588.09,7467.20,7559.16
5/20/2010,7557.17,7557.17,7424.43,7424.43
5/21/2010,7229.17,7277.93,7164.21,7237.71
5/24/2010,7296.15,7344.92,7269.81,7322.73
5/25/2010,7238.16,7241.84,7032.40,7086.37
5/26/2010,7161.40,7174.38,7079.85,7167.35
5/27/2010,7139.45,7254.68,7105.11,7243.16
5/28/2010,7338.77,7364.01,7271.30,7295.32
5/31/2010,7312.26,7373.98,7292.54,7373.98
6/1/2010,7327.01,7348.56,7276.52,7289.33
6/2/2010,7252.79,7304.13,7159.75,7195.71
6/3/2010,7322.51,7361.70,7309.46,7360.28
6/4/2010,7377.56,7377.56,7337.35,7344.59
6/7/2010,7139.76,7172.30,7085.55,7157.83
6/8/2010,7142.31,7179.14,7128.92,7151.99
6/9/2010,7166.19,7193.04,7048.60,7071.67
6/10/2010,7134.16,7182.99,7085.34,7181.77
6/11/2010,7302.97,7321.60,7273.70,7299.49
6/14/2010,7372.93,7393.41,7347.23,7387.40
6/15/2010,7388.57,7489.68,7364.34,7454.06
6/17/2010,7503.12,7534.06,7481.72,7515.78
6/18/2010,7538.55,7538.55,7459.93,7493.11
6/21/2010,7595.93,7645.71,7562.25,7635.56
6/22/2010,7630.64,7639.66,7610.62,7612.68
6/23/2010,7576.29,7615.44,7549.98,7582.15
6/24/2010,7601.72,7607.63,7567.96,7589.89
6/25/2010,7509.72,7537.37,7463.29,7474.71
6/28/2010,7507.15,7536.61,7489.55,7500.79
6/29/2010,7554.78,7584.81,7423.57,7423.57
6/30/2010,7277.39,7337.32,7255.09,7329.37
7/1/2010,7326.89,7327.40,7251.60,7254.06
7/2/2010,7285.01,7378.77,7285.01,7330.74
7/5/2010,7351.18,7447.18,7351.18,7439.96
7/6/2010,7385.33,7548.48,7382.37,7548.48
7/7/2010,7560.22,7565.37,7517.68,7534.46
7/8/2010,7612.71,7622.46,7583.36,7608.85
7/9/2010,7644.11,7652.55,7599.84,7647.25
7/12/2010,7674.26,7705.11,7636.81,7639.55
7/13/2010,7664.71,7671.48,7587.87,7597.42
7/14/2010,7688.82,7720.63,7683.83,7714.51
7/15/2010,7699.49,7732.31,7681.87,7704.52
7/16/2010,7717.24,7719.05,7660.76,7664.57
7/19/2010,7602.68,7666.58,7596.26,7649.83
7/20/2010,7678.89,7730.88,7638.49,7712.03
7/21/2010,7742.48,7752.80,7678.30,7701.29
7/22/2010,7699.36,7718.92,7665.78,7666.34
7/23/2010,7747.03,7782.02,7739.04,7761.22
7/26/2010,7787.07,7807.07,7765.68,7787.45
7/27/2010,7806.25,7806.25,7748.01,7748.01
7/28/2010,7736.59,7786.23,7726.40,7784.81
7/29/2010,7778.74,7799.57,7738.48,7798.99
7/30/2010,7765.25,7781.24,7731.19,7760.63
8/2/2010,7829.19,7917.95,7829.19,7911.68
8/3/2010,7961.68,7970.58,7915.83,7957.53
8/4/2010,7960.30,7978.16,7938.92,7972.66
8/5/2010,8010.07,8018.74,7921.98,7936.85
8/6/2010,7938.09,7963.30,7922.29,7963.30
8/9/2010,7974.67,8040.94,7971.19,8034.49
8/10/2010,8054.29,8054.29,7975.38,7976.74
8/11/2010,7923.57,7956.90,7869.52,7895.03
8/12/2010,7789.46,7837.38,7776.66,7829.79
8/13/2010,7845.98,7906.35,7830.46,7891.58
8/16/2010,7884.28,7941.22,7850.13,7941.22
8/17/2010,7962.70,7973.15,7931.09,7931.09
8/18/2010,7978.52,7984.57,7897.18,7924.10
8/19/2010,7925.48,7948.73,7886.73,7928.94
8/20/2010,7915.16,7941.61,7905.01,7927.31
8/23/2010,7938.21,8013.12,7924.10,7975.93
8/24/2010,7983.62,7990.49,7940.64,7940.64
8/25/2010,7889.57,7889.57,7736.98,7736.98
8/26/2010,7743.32,7758.14,7666.51,7689.74
8/27/2010,7702.59,7722.91,7662.23,7722.91
8/30/2010,7797.26,7806.91,7737.28,7741.20
